iter	RMSE
9984	0.1035578966
9985	0.1035551722
9986	0.1035522857
9987	0.1035484924
9988	0.1035438711
9989	0.103540835
9990	0.1035377669
9991	0.1035350577
9992	0.1035241566
9993	0.103522206
9994	0.1035195018
9995	0.103516242
9996	0.10351171
9997	0.1035083064
9998	0.1035054151
9999	0.1034992002
